Operator,Reservoir,CompletionDate,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month
57,5,2018-11-28,10509.0,1871.0,52.0,724.571,280.291,311.715,300.343,5417.842,,15143.42,0.059,2729.206983,0.419,0.006,2.696287264,0.219,0.13,0.914,5.71824264526367,190959.984375
57,5,2018-12-22,10473.0,1847.0,50.0,484.139,484.139,330.886,330.886,5401.832,,16504.199,0.061,2661.173357,0.424,0.005,2.656846512,0.22,0.124,0.913,5.62972640991211,219693.46875
57,5,2018-12-13,10452.0,1850.0,51.0,638.506,653.188,67.923,77.4,5479.232,,16989.812,0.057,2923.427792,0.328,0.005,2.537870187,0.197,0.236,0.913,5.64345932006836,164258.921875
43,5,2015-04-29,7575.0,1347.0,35.0,2000.0,1472.314,123.247,500.0,4836.694,,13885.374,0.041,2852.206902,0.577,0.011,2.302235245,0.179,0.289,0.809,4.48484754562378,176015.0
43,5,2015-10-01,8777.0,,,2000.0,2000.0,500.0,500.0,4765.277,,12278.554,0.036,2734.51235,0.521,0.011,2.332518721,0.179,0.276,0.812,5.12200021743774,155037.0
43,5,2015-11-04,9377.0,1788.0,55.0,2000.0,2000.0,500.0,500.0,4839.97,,12046.341,0.034,2928.007925,0.534,0.01,2.317067221,0.182,0.284,0.812,6.23155736923218,176285.0
56,6,2018-10-03,8054.0,2466.0,50.0,189.671,189.671,500.0,344.732,4112.691,565.956,17091.704,0.063,2225.39316,0.682,0.006,2.852641723,0.217,0.21,0.933,6.38342666625977,67608.4375
56,6,2018-09-28,8025.0,2508.0,50.0,189.354,189.354,344.732,344.732,4457.423,565.956,14556.688,0.059,2400.294888,0.709,0.006,2.825680805,0.209,0.241,0.933,6.4968376159668,92746.2578125
56,6,2017-09-22,7867.0,2205.0,44.0,271.035,271.035,387.888,387.888,4105.363,567.114,16684.211,0.063,2255.828647,0.688,0.011,2.807153208,0.223,0.201,0.932,5.87262868881226,59692.84765625
56,6,2017-09-21,7983.0,2189.0,45.0,175.412,175.412,384.745,384.745,4493.251,567.114,12650.367,0.065,2878.129336,0.769,0.011,2.706593687,0.215,0.234,0.932,5.99962902069092,72361.9921875
56,6,2017-09-22,7965.0,2241.0,45.0,175.494,175.494,3.143,384.745,4108.506,566.099,13420.249,0.06,2372.607966,0.74,0.011,2.73273333,0.216,0.222,0.93,5.99104833602905,61167.015625
56,5,2012-08-24,7420.0,1504.0,30.0,328.064,328.064,223.517,223.517,3747.221,,25164.542,0.065,2587.834973,0.513,0.007,2.975588641,0.236,0.25,0.917,4.55973768234253,55704.88671875
56,6,2018-08-29,7917.0,2513.0,52.0,859.633,859.633,4.157,4.157,4530.986,564.171,22200.828,0.072,3137.245664,0.636,0.011,3.163736702,0.215,0.219,0.936,6.47178077697754,107976.484375
56,6,2013-07-03,7970.0,1877.0,43.0,692.107,467.806,330.56,174.674,4330.039,560.86,17452.046,0.062,3153.683442,0.664,0.022,2.566595711,0.214,0.251,0.918,5.56374931335449,35872.67578125
56,6,2018-09-01,8096.0,2491.0,51.0,859.76,859.76,4.157,4.157,4535.142,564.171,16242.586,0.066,3247.953476,0.711,0.011,2.936795125,0.211,0.23,0.935,6.55225563049316,117362.8984375
10,2,2017-01-20,9446.0,1855.0,39.0,15.367,459.683,209.375,327.125,6235.734,,24503.735,0.061,2882.458095,0.496,0.007,2.460015166,0.217,0.168,0.969,5.33344030380249,180305.6875
10,5,2017-06-09,9335.0,1877.0,39.0,392.536,204.031,230.401,133.676,6562.859,,20858.688,0.069,3921.610026,0.468,0.006,2.606266751,0.218,0.152,0.969,5.36107683181763,138969.171875
10,2,2017-06-09,9536.0,1836.0,37.0,622.223,510.952,71.429,107.636,6108.888,,24601.933,0.067,2909.229256,0.535,0.007,2.513316466,0.226,0.132,0.969,5.30689430236816,190590.09375
10,5,2017-06-09,9536.0,1836.0,38.0,551.804,472.137,112.707,120.031,6696.534,,19652.977,0.056,3963.138004,0.375,0.006,2.110118355,0.17,0.344,0.969,5.41575288772583,157051.859375
10,1,2019-03-03,9617.0,,41.0,467.161,467.161,127.622,127.622,5643.608,,11640.793,0.061,2155.313576,0.703,,2.28108091,0.199,0.098,0.969,5.44713306427002,135747.15625
10,2,2019-03-03,9510.0,,42.0,431.658,431.658,351.538,232.188,6216.524,,25997.405,0.062,2313.471544,0.459,0.007,2.542679803,0.218,0.151,0.969,5.55479145050049,114328.234375
10,3,2019-03-03,9418.0,,41.0,467.283,467.283,500.0,127.622,5515.986,,17823.439,0.059,1859.407029,0.34,,2.659323928,0.208,0.123,0.968,5.27883768081665,233952.96875
10,6,2017-11-05,9999.0,1824.0,38.0,300.63,426.214,248.504,243.3,6816.565,129.691,10085.791,0.064,4158.250569,0.525,0.006,3.034606955,0.18,0.178,0.969,5.6078896522522,195048.03125
10,5,2017-10-24,9552.0,1911.0,39.0,849.195,241.352,123.269,123.269,6573.266,,22900.836,0.069,3976.438181,0.412,0.006,2.581833753,0.214,0.166,0.968,5.51574850082397,195081.015625
47,6,2015-10-23,5492.0,1413.0,40.0,700.141,513.786,257.154,246.437,6339.733,307.521,7647.532,0.045,3730.883199,0.724,0.015,2.304263021,0.147,0.427,0.926,3.73457360267639,133753.96875
47,6,2019-04-13,9872.0,1935.0,44.0,,,,,6279.41162109375,328.006,,0.073,,,0.014,,0.158,0.261,0.932,6.80458545684814,285196.28125
47,6,2015-10-29,5636.0,1415.0,40.0,651.971,316.255,272.688,3.52,6344.551,307.521,7867.795,0.048,3770.286034,0.732,0.015,2.469595621,0.155,0.385,0.924,3.80286169052124,124471.2265625
47,6,2015-11-11,5492.0,1734.0,55.0,659.46,335.591,279.576,3.52,6341.031,307.521,7496.316,0.049,3810.497873,0.752,0.019,2.564274336,0.157,0.358,0.923,4.1827187538147,105821.3125
47,6,2015-11-04,5492.0,1740.0,54.0,659.291,636.428,188.191,13.489,6327.542,278.341,7774.243,0.048,3817.470833,0.738,0.019,2.658062881,0.158,0.339,0.922,4.16677904129028,129786.734375
47,5,2016-10-23,5222.0,1390.0,39.0,327.754,327.754,270.279,270.279,6071.863,,23660.971,0.061,3383.053007,0.398,0.016,3.056832333,0.223,0.193,0.925,3.52482318878174,140439.484375
47,5,2016-10-18,5408.0,1396.0,40.0,329.95,329.95,281.336,281.336,6061.455,,23498.294,0.062,3388.538477,0.408,0.019,3.015720392,0.231,0.19,0.924,3.61894917488098,117095.375
47,5,2016-10-20,5258.0,1377.0,39.0,329.487,329.487,283.345,283.345,6050.942,,23834.784,0.063,3364.558965,0.406,0.019,3.027125324,0.229,0.179,0.923,3.52200508117676,117189.75
47,6,2015-08-14,5769.0,1387.0,38.0,662.955,495.097,265.572,0.849,6361.339,289.735,8608.112,0.048,3834.642621,0.695,0.016,2.970018856,0.176,0.271,0.93,3.82830357551575,126454.0
47,6,2015-08-14,5805.0,1371.0,38.0,646.625,318.114,263.95,0.849,6362.188,289.735,8733.982,0.051,3867.996012,0.698,0.014,2.944193058,0.173,0.282,0.929,3.83101916313171,104949.9921875
47,6,2015-08-14,5806.0,1657.0,51.0,646.183,333.432,264.975,6.179,6345.257,266.142,8885.405,0.05,3856.919001,0.707,0.014,3.034473034,0.179,0.261,0.927,4.23936891555786,145887.0
47,6,2015-08-17,5769.0,1665.0,50.0,1031.632,679.898,13.637,21.095,6339.078,266.142,9624.297,0.051,3787.661002,0.674,0.014,2.96828761,0.18,0.261,0.926,4.21476793289185,139523.0
47,5,2016-08-12,5853.0,1675.0,52.0,332.008,332.008,263.525,263.525,6098.238,,25702.671,0.062,3492.229799,0.348,0.018,2.89579987,0.228,0.166,0.929,4.26251745223999,158252.0
47,5,2016-08-08,5707.0,1692.0,52.0,325.903,325.903,273.441,273.441,6080.282,,24600.547,0.063,3484.929235,0.386,0.018,2.824062516,0.231,0.159,0.928,4.18698024749756,165267.0
47,5,2016-08-11,5553.0,1678.0,52.0,333.728,333.728,262.615,262.615,6079.552,,22332.56,0.06,3484.023715,0.422,0.018,2.827907195,0.228,0.158,0.927,4.0882134437561,109512.0
47,6,2016-03-15,7198.0,1350.0,40.0,855.17,438.166,9.559,9.277,6317.982,250.78,9259.912,0.051,3838.95886,0.692,0.018,2.88559669,0.171,0.294,0.922,4.49560022354126,150457.828125
47,6,2016-02-29,7198.0,1393.0,41.0,829.568,407.71,263.425,2.004,6308.705,250.78,9063.226,0.051,3849.087782,0.702,0.017,2.892773196,0.17,0.289,0.92,4.55146455764771,150300.46875
47,6,2016-03-05,7198.0,1408.0,40.0,829.45,397.842,2.004,2.004,6306.701,235.636,7521.164,0.048,3851.163779,0.73,0.017,2.889393885,0.166,0.29,0.918,4.55876541137695,142881.21875
47,5,2016-08-22,7378.0,1395.0,39.0,423.648,423.648,268.063,268.063,6045.28,,24271.904,0.062,3558.161234,0.398,0.016,2.859293183,0.233,0.158,0.921,4.57161283493042,149925.375
47,5,2016-08-24,7353.0,1407.0,40.0,415.793,415.793,280.556,280.556,6027.148,,21567.028,0.063,3440.603401,0.455,0.016,2.836650949,0.232,0.146,0.919,4.57874393463135,152909.140625
47,6,2017-11-10,8742.0,2505.0,44.0,1117.601,572.506,225.442,106.074,6427.324,264.648,9845.852,0.056,4158.622088,0.71,0.015,2.970351178,0.177,0.272,0.916,6.91946601867676,165653.0
47,6,2017-11-11,8749.0,2488.0,45.0,1046.476,329.851,344.382,10.95,6416.374,264.648,10611.405,0.057,4135.026898,0.679,0.015,3.046700272,0.177,0.25,0.914,6.91282749176025,165116.0
47,5,2017-11-11,8576.0,2486.0,45.0,667.39,342.706,39.574,312.478,6103.897,,19250.344,0.054,3805.257061,0.395,0.016,2.636807768,0.189,0.322,0.912,6.80334043502808,181609.015625
47,5,2018-08-27,8522.0,2875.0,45.0,522.31,354.447,173.831,339.334,6082.515,,21168.645,0.054,3710.418882,0.319,0.018,2.732191587,0.192,0.308,0.916,7.21185541152954,210936.0
47,5,2018-08-26,8822.0,2913.0,44.0,522.271,508.939,169.782,342.186,6079.663,,20712.037,0.054,3685.414481,0.338,0.016,2.763301924,0.194,0.298,0.914,7.47967290878296,201119.0
47,5,2018-08-26,8822.0,2894.0,44.0,332.854,332.854,195.813,195.813,6064.322,,21130.023,0.053,3611.41524,0.3,0.016,2.755929621,0.192,0.286,0.913,7.44506931304932,216004.015625
47,6,2018-06-21,7472.0,2606.0,45.0,870.113,870.113,9.46,9.46,6500.441,361.854,7761.255,0.055,3510.669599,0.78,0.01,2.545896674,0.177,0.321,0.937,6.21762704849243,239730.0
47,6,2018-06-20,7322.0,2594.0,46.0,870.1,870.1,9.46,9.46,6490.982,367.912,8283.117,0.054,3730.795422,0.763,0.01,2.490631917,0.177,0.325,0.936,6.10984992980957,247212.015625
42,5,2014-12-06,6814.0,1288.0,35.0,2000.0,1431.142,91.344,500.0,5081.944,,16653.46,0.042,2927.407893,0.335,0.014,2.321686395,0.183,0.246,0.905,3.15278458595276,101078.0
42,5,2015-03-22,6950.0,2012.0,38.0,2000.0,2000.0,500.0,500.0,5130.935,,20471.473,0.049,2791.066252,0.324,0.024,2.460516705,0.194,0.198,0.91,3.80215859413147,105973.0
47,6,2015-09-11,9703.0,1395.0,40.0,2000.0,2000.0,500.0,500.0,5432.343,334.397,6595.32,0.061,3598.896648,0.829,0.011,2.521714571,0.166,0.275,0.764,5.60451650619507,111020.0
40,5,2018-03-30,9786.0,1835.0,57.0,624.083,624.083,308.121,308.121,4942.225,,21412.819,0.057,3161.220873,0.372,0.012,3.111799451,0.225,0.182,0.881,5.09513854980469,92660.0
57,3,2018-10-15,10113.0,1900.0,54.0,2000.0,2000.0,500.0,500.0,4277.184,,12392.705,0.051,1503.145555,0.447,,2.622172647,0.195,0.162,0.916,5.45283794403076,89225.34375
57,2,2019-08-22,10415.0,1868.0,45.0,659.369,662.147,102.042,99.241,4865.659,,20604.935,0.06,2278.712988,0.526,0.002,2.368596849,0.231,0.101,0.917,5.47918796539307,138495.640625
57,0,2019-08-22,10398.0,1860.0,45.0,325.325,407.274,224.478,363.687,5328.587,,11182.663,0.051,2637.069748,0.535,,2.507141596,0.212,0.135,0.917,5.53544807434082,237763.0
57,0,2019-08-21,10384.0,1850.0,46.0,492.808,492.808,68.451,68.451,5326.226,,13059.736,0.053,2577.01699,0.475,,2.561780707,0.21,0.14,0.917,5.52630472183228,211502.234375
43,5,2015-08-08,7360.0,1343.0,39.0,2000.0,2000.0,500.0,500.0,5273.347,,21403.365,0.051,2897.143132,0.363,0.04,2.722999463,0.191,0.192,0.723,4.51666688919067,40309.0
33,5,2017-04-07,7562.0,1582.0,43.0,332.123,323.275,376.775,97.795,5922.787,,9629.016,0.046,3223.272191,0.603,0.014,2.650736484,0.184,0.253,0.88,4.7697925567627,44615.0078125
33,5,2015-04-23,7611.0,946.0,21.0,2000.0,332.057,97.795,500.0,6020.582,,17256.055,0.065,3680.679909,0.512,0.014,2.655491764,0.197,0.253,0.88,3.85919308662415,95275.0
33,5,2017-04-08,7410.0,1435.0,38.0,325.683,322.719,268.862,143.708,5922.506,,9713.316,0.046,3262.763969,0.599,0.014,2.645534817,0.184,0.256,0.879,4.4882869720459,138904.890625
33,6,2017-04-30,7250.0,1237.0,34.0,654.337,324.253,143.568,45.632,6066.214,274.527,10768.254,0.059,3752.742791,0.668,0.016,3.024836827,0.19,0.202,0.88,4.19165802001953,117802.9296875
33,2,2017-04-14,7450.0,1210.0,29.0,320.564,320.564,386.236,386.236,5536.27,,13134.139,0.055,2261.420877,0.714,0.016,2.42973886,0.212,0.171,0.88,4.10124969482422,55458.1796875
33,5,2017-09-12,7410.0,1597.0,41.0,494.839,324.9,273.919,59.602,5919.816,,11237.288,0.051,3313.431419,0.575,0.02,2.618495129,0.179,0.27,0.878,4.69467639923096,202177.875
33,6,2017-09-25,7410.0,1592.0,43.0,496.189,326.712,153.693,95.436,6074.853,274.527,9007.866,0.064,3719.67279,0.732,0.016,2.930849653,0.181,0.22,0.879,4.73854970932007,96595.796875
33,2,2017-10-21,7220.0,1595.0,38.0,319.999,325.377,392.672,394.016,5528.49,,12513.486,0.054,2022.728352,0.729,0.016,2.466381737,0.211,0.17,0.879,4.49866962432861,60050.3125
33,5,2017-09-17,7410.0,1600.0,42.0,313.643,325.296,137.973,114.207,5922.122,,9467.957,0.042,3258.426296,0.565,0.02,2.564438055,0.177,0.279,0.878,4.70408201217651,142406.4375
33,6,2015-08-08,7557.0,961.0,26.0,2000.0,326.699,115.36,500.0,6036.329,274.527,13863.7965,0.067,3827.537964,0.622,0.023,2.977502593,0.204,0.187,0.879,3.91445779800415,100135.0
33,2,2017-10-03,7220.0,1599.0,41.0,326.242,326.242,392.801,392.801,5527.016,,14770.132,0.054,2050.081935,0.68,0.024,2.48365937,0.211,0.171,0.878,4.54696369171143,117726.1171875
33,5,2018-05-31,7450.0,1155.0,29.0,758.252,315.207,390.097,1.289,5923.411,,9480.821,0.039,3193.789792,0.523,0.02,2.524385439,0.178,0.28,0.876,4.09186553955078,60748.63671875
33,6,2018-05-30,7450.0,1528.0,32.0,336.293,380.513,161.094,161.739,6083.861,273.319,5575.28,0.057,3557.148813,0.797,0.023,2.932471645,0.173,0.224,0.877,4.53773355484009,170416.125
33,2,2018-05-30,7450.0,1161.0,31.0,348.704,379.854,385.87,385.225,5536.897,,11013.324,0.06,2370.397369,0.762,0.024,2.488654281,0.213,0.167,0.877,4.07188606262207,104760.2421875
33,6,2018-06-05,7372.0,1547.0,37.0,220.919,263.764,158.54,158.662,6082.073,273.319,5721.758,0.054,3546.425097,0.784,0.023,2.912499902,0.172,0.225,0.876,4.58343505859375,95432.9140625
33,5,2017-12-04,7470.0,1409.0,45.0,334.617,322.224,235.636,358.254,5906.746,,9945.8435,0.045,3219.587743,0.581,0.024,2.58085978,0.179,0.27,0.877,4.56703948974609,93366.90625
33,6,2017-11-08,7350.0,1408.0,56.0,333.958,334.633,170.516,162.061,6085.717,273.319,7877.216,0.058,3679.729429,0.741,0.015,2.900392378,0.176,0.22,0.875,4.68515968322754,275842.6875
33,2,2017-11-21,7562.0,1550.0,37.0,639.116,334.385,366.709,18.761,5548.493,,7421.665,0.059,2817.351652,0.837,0.015,2.230459556,0.215,0.175,0.875,4.59133386611938,103183.140625
33,6,2015-06-10,7492.0,916.0,23.0,2000.0,528.234,67.137,500.0,6019.764,272.544,11411.567,0.064,3830.231144,0.673,0.015,3.004546982,0.203,0.185,0.874,3.80304384231567,66976.0
33,2,2017-12-04,7562.0,1551.0,37.0,321.715,531.425,339.575,354.787,5551.959,,5829.496,0.06,2737.815577,0.875,0.015,2.249741328,0.216,0.168,0.874,4.58816242218018,99431.6953125
31,5,2019-03-17,5058.0,2090.0,57.0,,,,,6238.3466796875,,21129.917,0.043,3960.943528,0.425,0.003,2.318098049,0.164,0.342,0.885,4.75237989425659,100702.5546875
31,5,2015-06-08,4762.0,1937.0,43.0,2000.0,456.496,291.308,500.0,6712.185,,26627.713,0.059,4009.875783,0.44,0.005,3.731947263,0.187,0.185,0.884,4.38733768463135,79358.15625
31,2,2015-11-25,5102.0,2005.0,41.0,2000.0,529.07,360.542,500.0,6104.364,,20576.791,0.052,2381.057941,0.49,0.005,2.568992454,0.213,0.152,0.881,4.45204973220825,48657.45703125
31,5,2015-06-18,4602.0,2042.0,44.0,2000.0,749.882,500.0,500.0,6700.456,,26100.466,0.061,4149.100981,0.497,0.005,3.278288057,0.192,0.2,0.881,4.33694887161255,58618.5234375
43,6,2015-06-22,7768.0,1269.0,29.0,561.598,561.598,211.166,105.232,5768.127,487.129,15854.556,0.072,3627.251139,0.724,0.01,2.693748189,0.203,0.23,0.94,4.5715217590332,97656.34375
43,5,2015-06-21,7286.0,1346.0,40.0,684.598,770.451,179.255,7.51,5579.444,,2927.063,0.069,1952.117864,0.94,0.012,1.829324987,0.234,0.123,0.94,4.5697865486145,126245.28125
43,6,2015-06-28,7516.0,1251.0,34.0,648.754,756.417,69.478,3.082,6066.316,486.669,20412.247,0.057,4142.360132,0.561,0.01,2.60778737,0.19,0.269,0.94,4.56329774856567,88289.7265625
43,7,2015-08-22,4986.0,1994.0,55.0,686.105,686.105,21.585,21.585,6670.241,,19691.949,0.072,4364.569077,0.732,,2.311437051,0.219,0.22,0.94,4.34407949447632,30459.66796875
43,6,2015-06-30,7549.0,1308.0,34.0,346.486,346.486,301.272,3.082,6069.398,487.129,20506.118,0.053,4117.457169,0.521,0.01,2.632266293,0.19,0.271,0.94,4.64072036743164,73190.5703125
43,7,2015-07-03,6778.0,1338.0,34.0,676.853,676.853,21.585,21.585,6691.826,,16822.389,0.073,4087.04655,0.755,,2.360028052,0.219,0.216,0.94,4.45225048065186,98706.3125
43,5,2016-04-03,6814.0,,,680.813,403.544,246.751,281.632,5541.988,,29895.286,0.058,3353.217208,0.346,0.013,2.573054846,0.195,0.296,0.94,4.69830989837646,128239.7734375
43,6,2016-04-03,6502.0,1805.0,56.0,562.167,619.891,266.738,251.844,5823.62,482.483,18509.789,0.054,3251.940961,0.553,0.01,2.600333803,0.175,0.278,0.94,4.89462280273438,70185.9453125
43,5,2016-03-31,6952.0,2027.0,63.0,1160.427,422.608,221.303,10.21,5571.776,,29653.698,0.058,3424.173236,0.346,0.013,2.503071034,0.194,0.316,0.94,5.41495943069458,109854.234375
43,6,2016-03-31,6902.0,1812.0,59.0,576.988,430.286,100.973,11.184,5762.538,482.483,16620.017,0.069,3911.620331,0.701,0.01,2.836111538,0.174,0.278,0.939,5.15527009963989,79413.21875
43,6,2015-09-27,6274.0,1841.0,43.0,288.181,432.085,111.671,212.157,5773.722,482.483,22283.115,0.065,3900.771103,0.563,0.008,2.744726094,0.17,0.286,0.939,4.6438159942627,100695.5078125
43,5,2015-09-21,6340.0,,,851.986,571.309,125.345,38.533,5561.565,,29262.526,0.058,3409.073439,0.362,0.012,2.504760772,0.196,0.313,0.939,4.31326818466187,113298.0
43,6,2015-09-25,6144.0,,,869.956,588.858,167.458,118.454,5990.184,482.483,31817.716,0.079,3497.52557,0.497,0.008,2.636773347,0.193,0.256,0.939,4.27306509017944,86568.8203125
43,5,2015-10-30,6596.0,1316.0,38.0,329.125,329.125,63.027,196.165,5587.303,,41518.091,0.078,2336.609477,0.38,0.013,2.345126182,0.24,0.164,0.941,4.20950889587402,96753.0390625
43,6,2015-11-01,6466.0,,,330.356,585.536,227.679,196.165,5783.468,497.374,30861.816,0.059,3568.79314,0.355,0.006,2.418830661,0.195,0.322,0.941,4.32565879821777,83830.6328125
43,5,2016-10-12,7162.0,1335.0,45.0,840.978,427.339,243.516,259.192,5524.276,,30961.901,0.059,3024.55684,0.333,0.013,2.495932418,0.194,0.305,0.941,4.56480741500854,134152.625
43,6,2016-10-12,6962.0,1811.0,54.0,472.574,55.496,142.332,158.838,5752.116,497.148,21146.234,0.064,3746.169338,0.591,0.007,2.77784253,0.177,0.276,0.941,5.11408519744873,56780.9453125
43,5,2014-10-26,7885.0,1084.0,30.0,2000.0,491.312,101.852,500.0,5571.934,,30703.302,0.061,3205.161654,0.359,0.012,2.575733824,0.192,0.312,0.94,4.38315057754517,128554.3359375
43,6,2014-12-03,7875.0,1064.0,24.0,131.065,475.333,113.07,211.869,5753.857,482.25,18716.196,0.074,3477.605797,0.691,0.009,2.709221412,0.206,0.222,0.94,4.30636882781982,101056.8515625
43,5,2016-10-16,7962.0,,,373.28,373.28,142.804,142.804,5596.993,,25529.895,0.06,3595.241184,0.465,0.01,2.370655024,0.191,0.344,0.941,5.27109861373901,150127.578125
43,6,2016-10-16,6562.0,,,765.009,571.26,220.724,229.501,5808.94,497.148,22208.247,0.064,3357.214013,0.57,0.005,2.754126227,0.178,0.273,0.941,5.19059801101685,82194.2109375
43,6,2016-10-16,7962.0,,,461.723,539.494,183.238,142.804,5739.797,491.924,19037.84767,0.069,3023.681543,0.653,0.009,2.549096405,0.205,0.208,0.94,5.50338792800903,128177.421875
43,5,2017-05-18,8027.0,1397.0,45.0,615.311,419.762,302.373,223.672,5516.125,,32742.767,0.061,3040.675045,0.325,0.01,2.564833684,0.193,0.308,0.941,5.01930522918701,194303.953125
43,6,2017-05-18,8367.0,1783.0,67.0,224.53,224.53,336.367,336.367,5897.198,498.039,26909.154,0.081,3250.081885,0.602,0.005,2.729872322,0.205,0.23,0.941,6.0626106262207,116051.7734375
43,5,2017-05-21,8250.0,1349.0,41.0,890.147,806.887,275.087,336.367,5560.831,,32128.408,0.061,3590.841047,0.34,0.009,2.359745467,0.193,0.33,0.941,5.01783561706543,135362.078125
43,6,2017-05-21,8367.0,1909.0,61.0,894.333,807.6,254.588,193.308,6090.506,498.039,18696.533,0.068,3455.497694,0.665,0.003,3.739947859,0.206,0.262,0.941,6.15281057357788,112668.3359375
43,6,2014-10-27,6792.0,,,2000.0,480.35,270.65,500.0,6038.442,497.148,20605.4445,0.067,3712.385449,0.605,0.007,2.594432779,0.211,0.225,0.941,3.73984169960022,95479.7890625
10,5,2013-02-21,4340.0,1309.0,39.0,2000.0,2000.0,500.0,500.0,6216.352,,16180.544,0.032,3792.439815,0.396,0.01,1.721737915,0.13,0.496,0.909,2.76189255714417,65983.9921875
57,5,2019-02-15,10501.0,1871.0,52.0,195.988,376.051,161.124,232.515,5507.466,,15457.977,0.054,2996.336834,0.369,0.004,2.597677601,0.193,0.242,0.914,5.71844244003296,206106.515625
57,5,2019-02-15,10491.0,1875.0,51.0,554.41,337.389,195.093,89.734,5417.732,,13579.425,0.059,2730.722179,0.526,0.004,2.612625836,0.216,0.127,0.914,5.6946382522583,174853.0
63,6,2016-08-17,10203.0,1294.0,43.0,850.941,850.941,8.089,223.928,6404.419,186.101,6783.211,0.069,3789.761473,0.783,0.018,3.06470971,0.19,0.178,0.869,5.24914646148682,206779.1875
63,6,2017-04-18,10263.0,1696.0,58.0,441.583,548.578,232.437,232.017,6412.508,184.794,8097.4535,0.065,3484.37695,0.746,0.017,2.810724362,0.199,0.16,0.871,5.16659641265869,145390.0
63,5,2016-09-22,10203.0,1313.0,42.0,851.055,646.471,227.973,223.928,6180.491,,13691.358,0.052,3530.095023,0.458,0.011,2.568867105,0.196,0.271,0.87,5.21761512756348,180680.03125
63,5,2017-04-21,10203.0,1710.0,57.0,1099.099,687.561,237.068,0.841,6179.651,,13561.941,0.052,3600.871752,0.466,0.015,2.531786043,0.196,0.279,0.872,5.99442338943481,148647.46875
63,2,2016-08-15,10254.0,1316.0,43.0,655.55,655.55,500.0,127.22,5671.525,,19076.375,0.054,2888.920945,0.56,0.016,2.575186085,0.226,0.142,0.869,5.18456840515137,162374.6875
63,2,2016-10-07,10254.0,1513.0,45.0,657.336,875.401,127.885,127.22,5544.306,,19986.564,0.05,2601.5652,0.5,0.015,2.192403998,0.222,0.154,0.87,5.45456600189209,105612.9765625
63,2,2017-04-21,10230.0,1712.0,54.0,1093.401,835.825,500.0,128.55,5672.856,,25977.067,0.057,3000.023877,0.448,0.015,2.588436923,0.223,0.146,0.871,5.87563896179199,102123.4609375
63,6,2018-02-09,10203.0,2094.0,76.0,719.578,560.233,247.899,241.278,6420.928,184.794,8348.995,0.071,3899.076617,0.75,0.015,3.05470272,0.183,0.202,0.872,6.85214996337891,184067.0
63,6,2019-02-20,10103.0,1715.0,65.0,787.542,386.968,174.955,92.684,6328.244,178.998,8895.275,0.071,3918.006844,0.727,0.015,3.180807882,0.191,0.164,0.873,6.10235166549683,151672.1875
63,5,2019-02-20,10291.0,1709.0,16.0,402.153,393.78,208.178,254.52,6166.408,,13220.517,0.051,3574.313122,0.471,0.015,2.563728416,0.196,0.274,0.873,5.30047512054443,93492.78125
63,5,2019-02-19,10258.0,1733.0,64.0,368.28,368.28,180.624,180.624,6140.171,,15020.762,0.052,3462.957043,0.407,0.015,2.638496603,0.195,0.259,0.874,6.15784692764282,147533.28125
